time,voltage,current,temperature
2017-03-25 07:00:06.900,13.1732967117,0.00854505226215,
2017-03-25 07:03:24.000,,,24.4998855573
2017-03-25 07:10:06.900,13.1654840925,0.00854505226215,
2017-03-25 07:13:24.000,,,24.1863126574
2017-03-25 07:20:06.900,13.1576714733,0.00709544518196,
2017-03-25 07:23:24.000,,,23.998626688
2017-03-25 07:30:06.900,13.1501029984,0.00854505226215,
2017-03-25 07:33:23.900,13.1461966888,0.00854505226215,23.8727397574
2017-03-25 07:33:52.000,13.1383840696,0.00854505226215,23.8727397574
2017-03-25 07:43:52.000,13.1461966888,0.00854505226215,23.74914168
2017-03-25 07:53:52.000,13.13447776,0.00991836423285,23.6232547494
2017-03-25 08:03:52.000,13.1305714504,0.00709544518196,23.499656672
2017-03-25 08:11:04.900,12.9489280537,0.00854505226215,
2017-03-25 08:11:05.100,12.9489280537,3.0402075227,
2017-03-25 08:11:05.000,12.9489280537,3.0402075227,
2017-03-25 08:12:05.100,12.6124971389,3.04158083467,
2017-03-25 08:13:05.100,12.6010223545,3.03875791562,
2017-03-25 08:13:52.000,,,23.3119707027
2017-03-25 08:14:05.100,12.6010223545,3.05294880598,
2017-03-25 08:15:05.100,12.5893034257,3.03738460365,
2017-03-25 08:16:05.100,12.5932097353,3.05439841306,
2017-03-25 08:17:05.100,12.5971160449,3.03875791562,
2017-03-25 08:18:05.100,12.5932097353,3.04158083467,
2017-03-25 08:19:05.100,12.5932097353,3.03738460365,
2017-03-25 08:20:05.100,12.5893034257,3.04867627985,
2017-03-25 08:21:05.100,12.5932097353,3.0345616846,
2017-03-25 08:22:05.100,12.5893034257,3.04158083467,
2017-03-25 08:23:05.100,12.5893034257,3.0345616846,
2017-03-25 08:23:52.000,,,23.43556878
2017-03-25 08:24:05.100,12.5932097353,3.04448004883,
2017-03-25 08:25:05.100,12.5932097353,3.04303044175,
2017-03-25 08:26:05.100,12.5932097353,3.0514991989,
2017-03-25 08:27:05.100,12.5817349508,3.04158083467,
2017-03-25 08:28:05.100,12.5817349508,3.04867627985,
2017-03-25 08:29:05.100,12.5778286412,3.0514991989,
2017-03-25 08:30:05.100,12.5739223316,3.04303044175,
2017-03-25 08:31:05.100,12.5661097124,3.04448004883,
2017-03-25 08:32:05.100,12.5739223316,3.0458533608,
2017-03-25 08:33:05.100,12.5739223316,3.03738460365,
2017-03-25 08:33:52.000,,,23.5614557107
2017-03-25 08:34:05.100,12.5622034028,3.04730296788,
2017-03-25 08:35:05.100,12.5585412375,3.0458533608,
2017-03-25 08:36:05.100,12.5585412375,3.05012588693,
2017-03-25 08:37:05.100,12.5585412375,3.04310673686,
2017-03-25 08:38:05.100,12.5585412375,3.04867627985,
2017-03-25 08:39:05.100,12.5507286183,3.0458533608,
2017-03-25 08:40:05.100,12.5390096895,3.05012588693,
2017-03-25 08:41:05.100,12.5429159991,3.03738460365,
2017-03-25 08:42:05.100,12.5429159991,3.0402075227,
2017-03-25 08:43:05.100,12.5390096895,3.04310673686,
2017-03-25 08:43:52.000,,,23.6873426413
2017-03-25 08:44:05.100,12.5314412146,3.0402075227,
2017-03-25 08:45:05.100,12.5236285954,3.03738460365,
2017-03-25 08:46:05.100,12.527534905,3.04448004883,
2017-03-25 08:47:05.100,12.5236285954,3.04867627985,
2017-03-25 08:48:05.100,12.5197222858,3.04867627985,
2017-03-25 08:49:05.100,12.5236285954,3.04158083467,
2017-03-25 08:50:05.100,12.5158159762,3.05012588693,
2017-03-25 08:51:05.100,12.5043411917,3.0402075227,
2017-03-25 08:52:05.100,12.5121538109,3.05012588693,
2017-03-25 08:53:05.100,12.5082475013,3.0402075227,
2017-03-25 08:53:52.000,,,23.74914168
2017-03-25 08:54:05.100,12.4965285725,3.04730296788,
2017-03-25 08:55:05.100,12.5004348821,3.0402075227,
2017-03-25 08:56:05.100,12.4926222629,3.05439841306,
2017-03-25 08:57:05.100,12.5004348821,3.03738460365,
2017-03-25 08:58:05.100,12.4850537881,3.04730296788,
2017-03-25 08:59:05.100,12.4926222629,3.03875791562,
2017-03-25 09:00:05.100,12.4850537881,3.04303044175,
2017-03-25 09:01:05.100,12.4811474784,3.03593499657,
2017-03-25 09:02:05.100,12.4772411688,3.04730296788,
2017-03-25 09:03:05.100,12.4772411688,3.03875791562,
2017-03-25 09:03:52.000,,,23.74914168
2017-03-25 09:04:05.100,12.4733348592,3.0514991989,
2017-03-25 09:05:05.100,12.46552224,3.03738460365,
2017-03-25 09:06:05.100,12.4694285496,3.04448004883,
2017-03-25 09:07:05.100,12.4618600748,3.04448004883,
2017-03-25 09:08:05.100,12.4618600748,3.0458533608,
2017-03-25 09:09:05.100,12.4540474556,3.04158083467,
2017-03-25 09:10:05.100,12.4540474556,3.0514991989,
2017-03-25 09:11:05.100,12.450141146,3.0402075227,
2017-03-25 09:12:05.100,12.4462348363,3.05439841306,
2017-03-25 09:13:05.100,12.4423285267,3.0345616846,
2017-03-25 09:13:52.000,,,23.74914168
2017-03-25 09:14:05.100,12.4423285267,3.0514991989,
2017-03-25 09:15:05.100,12.4423285267,3.03875791562,
2017-03-25 09:16:05.100,12.4347600519,3.04448004883,
2017-03-25 09:17:05.100,12.4308537423,3.03875791562,
2017-03-25 09:18:05.100,12.4269474327,3.0514991989,
2017-03-25 09:19:05.100,12.4269474327,3.04303044175,
2017-03-25 09:20:05.100,12.4191348135,3.03875791562,
2017-03-25 09:21:05.100,12.4191348135,3.03738460365,
2017-03-25 09:22:05.100,12.4154726482,3.04158083467,
2017-03-25 09:23:05.100,12.4115663386,3.03738460365,
2017-03-25 09:23:52.000,,,23.74914168
2017-03-25 09:24:05.100,12.4037537194,3.04158083467,
2017-03-25 09:25:05.100,12.4037537194,3.03318837263,
2017-03-25 09:26:05.100,12.3922789349,3.04730296788,
2017-03-25 09:27:05.100,12.3922789349,3.0458533608,
2017-03-25 09:28:05.100,12.3959411002,3.04867627985,
2017-03-25 09:29:05.100,12.3844663157,3.0402075227,
2017-03-25 09:30:05.100,12.3959411002,3.04158083467,
2017-03-25 09:31:05.100,12.3883726253,3.03593499657,
2017-03-25 09:32:05.100,12.3766536965,3.0514991989,
2017-03-25 09:33:05.100,12.3766536965,3.04158083467,
2017-03-25 09:33:52.000,,,23.74914168
2017-03-25 09:34:05.100,12.3727473869,3.0458533608,
2017-03-25 09:35:05.100,12.3690852216,3.0402075227,
2017-03-25 09:36:05.100,12.3727473869,3.04730296788,
2017-03-25 09:37:05.100,12.3612726024,3.04303044175,
2017-03-25 09:38:05.100,12.3612726024,3.04448004883,
2017-03-25 09:39:05.100,12.3495536736,3.03875791562,
2017-03-25 09:40:05.100,12.3495536736,3.04730296788,
2017-03-25 09:41:05.100,12.3419851987,3.0402075227,
2017-03-25 09:42:05.100,12.3458915084,3.04158083467,
2017-03-25 09:43:05.100,12.3419851987,3.03318837263,
2017-03-25 09:43:52.000,,,23.74914168
2017-03-25 09:44:05.100,12.3380788891,3.0458533608,
2017-03-25 09:45:05.100,12.3302662699,3.03593499657,
2017-03-25 09:46:05.100,12.3302662699,3.04730296788,
2017-03-25 09:47:05.100,12.3263599603,3.03738460365,
2017-03-25 09:48:05.100,12.3226977951,3.04867627985,
2017-03-25 09:49:05.100,12.3226977951,3.04303044175,
2017-03-25 09:50:05.100,12.3148851759,3.0402075227,
2017-03-25 09:51:05.100,12.3109788663,3.04158083467,
2017-03-25 09:52:05.100,12.2992599374,3.04303044175,
2017-03-25 09:53:05.100,12.303166247,3.03738460365,
2017-03-25 09:53:52.000,,,23.74914168
2017-03-25 09:54:05.100,12.2992599374,3.0458533608,
2017-03-25 09:55:05.100,12.2955977722,3.04303044175,
2017-03-25 09:56:05.100,12.2916914626,3.0514991989,
2017-03-25 09:57:05.100,12.2955977722,3.03738460365,
2017-03-25 09:58:05.100,12.2838788434,3.03738460365,
2017-03-25 09:59:05.100,12.287785153,3.03593499657,
2017-03-25 10:00:05.100,12.2760662242,3.04867627985,
2017-03-25 10:01:05.100,12.2760662242,3.04158083467,
2017-03-25 10:02:05.100,12.2724040589,3.0458533608,
2017-03-25 10:03:05.100,12.2645914397,3.04448004883,
2017-03-25 10:03:52.000,,,23.6873426413
2017-03-25 10:04:05.100,12.2684977493,3.04867627985,
2017-03-25 10:05:05.100,12.2567788205,3.04158083467,
2017-03-25 10:06:05.100,12.2567788205,3.05157549401,
2017-03-25 10:06:18.500,12.2567788205,3.04730296788,23.74914168
2017-03-25 10:06:48.000,12.2528725109,3.04867627985,23.6873426413
2017-03-25 10:07:48.000,12.245304036,3.05012588693,
2017-03-25 10:08:48.000,12.2567788205,3.04730296788,
2017-03-25 10:09:48.000,12.2413977264,3.04730296788,
2017-03-25 10:10:48.000,12.2413977264,3.04730296788,
2017-03-25 10:11:48.000,12.2296787976,3.04730296788,
2017-03-25 10:12:48.000,12.2335851072,3.04158083467,
