0.000000000000000000e+00 3.496998472638320976e+00
8.999999999999999212e-05 3.496998472638320976e+00
1.799999999999999842e-04 3.496998472638320976e+00
2.700000000000000035e-04 3.496998472638320976e+00
3.599999999999999685e-04 3.496998472638320976e+00
4.499999999999999877e-04 3.496998472638320976e+00
5.400000000000000069e-04 3.496998472638320976e+00
6.299999999999999177e-04 3.496998472638320976e+00
7.199999999999999369e-04 3.496998472638320976e+00
8.100000000000000646e-04 3.496998472638320976e+00
8.999999999999999754e-04 3.496998472638320976e+00
9.882352941176471891e-04 3.496998472638320976e+00
1.076470588235294186e-03 3.496998472638320976e+00
1.164705882352941183e-03 3.496998472638320976e+00
1.252941176470588180e-03 3.496998472638320976e+00
1.341176470588235177e-03 3.496998472638320976e+00
1.429411764705882174e-03 3.496998472638320976e+00
1.517647058823529170e-03 3.496998472638320976e+00
1.605882352941176167e-03 3.496998472638320976e+00
1.694117647058823164e-03 3.496998472638320976e+00
1.782352941176470161e-03 3.496998472638320976e+00
1.870588235294117158e-03 3.496998472638320976e+00
1.958823529411764155e-03 3.496998472638320976e+00
2.047058823529411369e-03 3.496998472638320976e+00
2.135294117647058149e-03 3.496998472638320976e+00
2.223529411764705362e-03 3.496998472638320976e+00
2.311764705882352142e-03 3.496998472638320976e+00
2.400000000000000223e-03 3.496998472638320976e+00
2.489285714285714279e-03 3.496998472638320976e+00
2.578571428571428768e-03 3.496998472638320976e+00
2.667857142857142823e-03 3.496998472638320976e+00
2.757142857142856878e-03 3.496998472638320976e+00
2.846428571428570933e-03 3.496998472638320976e+00
2.935714285714285422e-03 3.496998472638320976e+00
3.024999999999999478e-03 3.496998472638320976e+00
3.114285714285713533e-03 3.496998472638320976e+00
3.203571428571428022e-03 3.496998472638320976e+00
3.292857142857142077e-03 3.496998472638320976e+00
3.382142857142856132e-03 3.496998472638320976e+00
3.471428571428570621e-03 3.496998472638320976e+00
3.560714285714284676e-03 3.496998472638320976e+00
3.649999999999998732e-03 3.496998472638320976e+00
